UpdateTime,AZ,EL,Range,Position_lat_,Position_lon_,Position_altMSL_,Speed,RadialVelocity,UUID
39.04047,149.8921,4.24404,918.8572,459.662,-792.7076,68.0,10.0,6.208277,51a00c25-8515-40b4-a6d9-fcfeef783c3a
40.04234,150.4578,4.269896,913.3097,449.0706,-792.3674,68.0,10.0,5.537169,51a00c25-8515-40b4-a6d9-fcfeef783c3a
41.04428,151.0356,4.294958,907.9838,438.4709,-792.183,68.0,10.0,5.315552,51a00c25-8515-40b4-a6d9-fcfeef783c3a
42.04563,151.5941,4.323048,902.0905,427.9174,-791.2206,68.0,10.0,5.885377,311bf23e-d529-4aa6-a75a-d781edc9437d
43.04624,152.1519,4.351992,896.1115,417.3923,-790.0477,68.0,10.0,5.975432,311bf23e-d529-4aa6-a75a-d781edc9437d
44.04646,152.7364,4.378419,890.7146,406.8325,-789.4529,68.0,10.0,5.395662,311bf23e-d529-4aa6-a75a-d781edc9437d
45.0475,153.3588,4.40024,886.2997,396.2471,-789.868,68.0,10.0,4.410259,311bf23e-d529-4aa6-a75a-d781edc9437d
46.0531,154.0008,4.51783,882.4708,385.6365,-790.7004,69.51227,10.01121,3.807649,311bf23e-d529-4aa6-a75a-d781edc9437d
47.05415,154.6392,4.418407,878.2617,375.0567,-791.2635,67.66105,10.04659,4.204699,311bf23e-d529-4aa6-a75a-d781edc9437d
48.05481,155.2786,4.433322,874.1299,364.4725,-791.6422,67.56949,10.0,4.129019,311bf23e-d529-4aa6-a75a-d781edc9437d
49.05663,155.9231,4.344921,869.92,353.8743,-791.9534,65.90511,10.82719,4.202304,311bf23e-d529-4aa6-a75a-d781edc9437d
50.05723,156.5725,4.395207,865.9739,343.2879,-792.2499,66.36469,10.07866,3.943665,311bf23e-d529-4aa6-a75a-d781edc9437d
51.05827,157.2273,4.467255,862.1324,332.6965,-792.5125,67.15044,10.01047,3.837575,311bf23e-d529-4aa6-a75a-d781edc9437d
52.06009,157.8871,4.379001,858.1555,322.0953,-792.7119,65.52324,10.53784,3.969659,311bf23e-d529-4aa6-a75a-d781edc9437d
53.061,158.5416,4.45628,854.0942,311.5053,-792.4881,66.36186,10.42726,4.057609,311bf23e-d529-4aa6-a75a-d781edc9437d
54.06238,159.1961,4.558145,849.9373,300.9174,-792.01,67.54465,10.38529,4.151141,311bf23e-d529-4aa6-a75a-d781edc9437d
55.0637,159.8558,4.460586,845.6099,290.333,-791.4781,65.76558,10.05195,4.321746,311bf23e-d529-4aa6-a75a-d781edc9437d
56.06453,160.5209,4.438444,841.4596,279.7545,-790.918,65.11877,10.0069,4.146836,311bf23e-d529-4aa6-a75a-d781edc9437d
57.06536,161.1924,4.338966,837.336,269.176,-790.356,63.35036,10.1692,4.120192,311bf23e-d529-4aa6-a75a-d781edc9437d
58.06638,161.8704,4.054972,833.1367,258.5954,-789.7939,58.91393,10.0,4.194994,311bf23e-d529-4aa6-a75a-d781edc9437d
59.06655,162.5541,3.759632,829.0712,248.0244,-789.2323,54.36269,10.0,4.064847,311bf23e-d529-4aa6-a75a-d781edc9437d
60.06802,163.2448,3.828173,825.4788,237.4399,-788.6699,55.11245,10.0,3.587085,311bf23e-d529-4aa6-a75a-d781edc9437d
61.06975,163.9418,4.169693,822.2835,226.8526,-788.1074,59.78964,10.0,3.18979,311bf23e-d529-4aa6-a75a-d781edc9437d
62.0704,164.6439,4.518134,819.2487,216.2767,-787.5455,64.53562,10.0,3.032817,8b656bf2-9142-40c8-8ad6-b0a8d6433bb2
63.07212,165.3526,4.689222,816.1509,205.6895,-786.983,66.72188,10.01317,3.09251,8b656bf2-9142-40c8-8ad6-b0a8d6433bb2
64.0723,166.0639,4.730564,812.9534,195.1238,-786.3364,67.0444,10.00175,3.196924,8b656bf2-9142-40c8-8ad6-b0a8d6433bb2
65.0741,166.7595,4.762015,809.005,184.6543,-784.781,67.16194,10.00023,3.941294,8b656bf2-9142-40c8-8ad6-b0a8d6433bb2
66.07507,167.4074,4.667911,803.4402,174.5826,-781.5126,65.38441,10.05207,5.559462,8b656bf2-9142-40c8-8ad6-b0a8d6433bb2
67.07565,168.0494,4.810516,797.91,164.6398,-777.8668,66.91296,10.0,5.52696,8b656bf2-9142-40c8-8ad6-b0a8d6433bb2
68.0759,168.7014,4.573375,792.0735,154.6903,-774.2498,63.1566,10.65453,5.835012,8b656bf2-9142-40c8-8ad6-b0a8d6433bb2
69.07655,169.3637,4.413218,786.4566,144.729,-770.6525,60.51663,10.06177,5.613271,8b656bf2-9142-40c8-8ad6-b0a8d6433bb2
70.07696,170.0359,4.508412,781.2451,134.7616,-767.0802,61.40993,10.02226,5.209366,8b656bf2-9142-40c8-8ad6-b0a8d6433bb2
71.07718,170.7185,4.773806,776.3679,124.7828,-763.5454,64.61172,10.08443,4.876162,8b656bf2-9142-40c8-8ad6-b0a8d6433bb2
72.07751,171.4123,4.790765,771.3806,114.7828,-760.0674,64.42352,10.0,4.98563,8b656bf2-9142-40c8-8ad6-b0a8d6433bb2
73.07919,172.1165,4.583087,766.2668,104.7651,-756.5978,61.22827,10.23897,5.105247,8b656bf2-9142-40c8-8ad6-b0a8d6433bb2
74.29649,173.0173,4.504282,760.2002,92.13158,-752.2312,59.70195,10.02054,4.983634,8b656bf2-9142-40c8-8ad6-b0a8d6433bb2
75.29769,173.7009,4.499802,755.8482,82.67574,-748.9691,59.30065,10.00273,4.346773,8b656bf2-9142-40c8-8ad6-b0a8d6433bb2
76.29796,174.423,4.383874,751.312,72.80069,-745.5681,57.42926,10.90142,4.534956,8b656bf2-9142-40c8-8ad6-b0a8d6433bb2
77.29848,175.1279,4.621944,747.4744,63.27782,-742.3517,60.23242,10.19264,3.835578,8b656bf2-9142-40c8-8ad6-b0a8d6433bb2
78.29974,175.8598,4.55578,743.3708,53.49961,-739.0884,59.04581,10.0,4.09845,8b656bf2-9142-40c8-8ad6-b0a8d6433bb2
79.30093,176.5847,4.535917,739.5322,43.91743,-735.9066,58.48519,10.08875,3.834087,8b656bf2-9142-40c8-8ad6-b0a8d6433bb2
80.30309,177.3393,4.493093,735.6913,34.04637,-732.6398,57.63294,10.63359,3.832554,8b656bf2-9142-40c8-8ad6-b0a8d6433bb2
81.30408,178.1161,4.541182,732.0056,23.98813,-729.3131,57.95784,10.03074,3.682162,8b656bf2-9142-40c8-8ad6-b0a8d6433bb2
82.30543,178.888,4.665099,728.5905,14.09221,-726.0399,59.25822,10.02836,3.410502,d7606f36-0e0a-4c58-8622-d98c39df31ac
83.30621,179.6584,4.483231,725.0384,4.30924,-722.8071,56.67443,10.83413,3.549306,d7606f36-0e0a-4c58-8622-d98c39df31ac
84.30747,180.437,4.559606,721.8869,-5.487992,-719.5814,57.3872,10.0,3.147489,d7606f36-0e0a-4c58-8622-d98c39df31ac
85.30941,181.1834,4.293454,717.1457,-14.76906,-714.9807,53.68864,10.63471,4.732041,d7606f36-0e0a-4c58-8622-d98c39df31ac
86.30955,181.9731,4.124168,714.8323,-24.54848,-712.5585,51.40906,10.08647,2.3131,d7606f36-0e0a-4c58-8622-d98c39df31ac
87.30968,182.723,4.207845,710.6563,-33.67004,-707.9404,52.1446,10.0,4.175406,d7606f36-0e0a-4c58-8622-d98c39df31ac
88.31001,183.5291,4.372466,708.8876,-43.50942,-705.4839,54.04617,10.6852,1.768172,d7606f36-0e0a-4c58-8622-d98c39df31ac
89.31839,184.3294,4.376093,709.2181,-53.38266,-705.1327,54.11506,9.987438,-0.3277549,d7606f36-0e0a-4c58-8622-d98c39df31ac
90.31883,184.885,4.308526,708.8127,-60.18971,-704.2421,53.25131,10.01268,0.4051569,d7606f36-0e0a-4c58-8622-d98c39df31ac
91.31887,185.3046,4.324815,701.9825,-64.71363,-696.9858,52.93699,10.00168,6.829978,d7606f36-0e0a-4c58-8622-d98c39df31ac
92.31995,186.1426,4.325268,700.3967,-74.73138,-694.3922,52.82245,10.00022,1.584106,d7606f36-0e0a-4c58-8622-d98c39df31ac
93.32124,186.8779,4.096008,696.9266,-83.24699,-690.1439,49.77983,10.0,3.465551,d7606f36-0e0a-4c58-8622-d98c39df31ac
94.32177,187.7161,4.455137,696.1114,-93.18122,-687.7241,54.07305,10.0,0.8148194,d7606f36-0e0a-4c58-8622-d98c39df31ac
95.32351,188.4721,4.641778,699.8304,-102.7659,-689.9234,56.63422,10.00493,-3.712522,d7606f36-0e0a-4c58-8622-d98c39df31ac
96.32497,189.2956,4.687677,702.7359,-113.132,-691.1879,57.43029,9.999999,-2.901293,d7606f36-0e0a-4c58-8622-d98c39df31ac
97.32554,190.0967,4.903807,703.9138,-122.9517,-690.4757,60.17247,10.09265,-1.177187,d7606f36-0e0a-4c58-8622-d98c39df31ac
98.32619,190.9397,5.27808,702.147,-132.6849,-686.4642,64.59068,10.0,1.765632,d7606f36-0e0a-4c58-8622-d98c39df31ac
99.3281,191.7334,5.682686,698.2275,-141.2923,-680.278,69.13751,10.0,3.912006,d7606f36-0e0a-4c58-8622-d98c39df31ac
100.3293,192.5672,5.865347,696.3128,-150.7133,-676.0723,71.15681,10.05268,1.912405,d7606f36-0e0a-4c58-8622-d98c39df31ac
101.3298,193.3878,5.933594,694.5963,-159.9658,-672.1005,71.80437,10.007,1.715679,d7606f36-0e0a-4c58-8622-d98c39df31ac
102.3299,194.117,6.004234,688.7059,-167.0562,-664.2427,72.04005,10.00093,5.889335,d906d303-c666-4773-a214-fc2f61896dad
103.3318,194.8594,5.835898,682.6041,-174.1455,-656.3568,69.40724,10.0,6.090293,d906d303-c666-4773-a214-fc2f61896dad
104.3341,195.5883,5.642329,676.8785,-181.0112,-648.8224,66.54974,7.969373,5.712924,d906d303-c666-4773-a214-fc2f61896dad
105.3352,196.2589,5.448199,670.8364,-186.9713,-641.0978,63.69301,10.0,6.035264,d906d303-c666-4773-a214-fc2f61896dad
106.3374,196.9575,5.33289,666.2507,-193.4792,-634.5245,61.92323,10.23303,4.575463,d906d303-c666-4773-a214-fc2f61896dad
107.3377,197.7558,5.117415,661.793,-201.0165,-627.7562,59.02996,10.0,4.456315,d906d303-c666-4773-a214-fc2f61896dad
108.3377,198.5601,4.910674,656.3651,-208.1531,-619.944,56.18682,10.0,5.427852,d906d303-c666-4773-a214-fc2f61896dad
109.3394,199.2283,4.732221,652.1526,-214.0432,-613.6725,53.80201,5.345749,4.20554,d906d303-c666-4773-a214-fc2f61896dad
110.3413,199.7416,4.485589,654.038,-220.2433,-613.7118,51.15134,7.2066,-1.88178,d906d303-c666-4773-a214-fc2f61896dad
111.3414,200.3502,4.338741,649.3732,-225.177,-607.0975,49.12696,4.683452,4.664467,d906d303-c666-4773-a214-fc2f61896dad
112.345,200.2542,4.174716,643.1738,-222.0672,-601.8026,46.82219,7.738683,6.177238,d906d303-c666-4773-a214-fc2f61896dad
113.3481,200.8135,3.969311,640.8143,-227.1521,-597.5594,44.35873,0.9305332,2.352168,d906d303-c666-4773-a214-fc2f61896dad
114.3505,201.0471,3.760829,640.2855,-229.4541,-596.2823,41.99689,7.063069,0.5275409,d906d303-c666-4773-a214-fc2f61896dad
115.3514,201.2617,3.558425,639.5118,-231.4583,-594.8335,39.69172,7.999787,0.7730537,d906d303-c666-4773-a214-fc2f61896dad
116.3546,201.2243,3.355555,638.6426,-230.8044,-594.3032,37.38086,2.45176,0.8664191,d906d303-c666-4773-a214-fc2f61896dad
117.3572,201.8028,3.161121,636.6799,-236.1114,-590.2372,35.10928,7.09322,1.957579,d906d303-c666-4773-a214-fc2f61896dad
118.3579,202.188,2.966627,635.3687,-239.6239,-587.5308,32.88329,2.583138,1.310284,d906d303-c666-4773-a214-fc2f61896dad
119.3604,202.352,2.775093,635.8957,-241.545,-587.4279,30.78729,4.469254,-0.5257437,d906d303-c666-4773-a214-fc2f61896dad
120.3621,202.4364,2.581264,637.2025,-242.9469,-588.3708,28.69761,0.5424632,-1.304559,d906d303-c666-4773-a214-fc2f61896dad
121.3621,202.371,2.39351,632.5041,-240.5228,-584.3907,26.41421,7.049476,4.698408,d906d303-c666-4773-a214-fc2f61896dad
122.366,202.751,2.190263,631.1511,-243.9046,-581.6188,24.12119,4.612798,1.347733,92135e1d-a93c-4b3a-b5cb-ccc6f3d9f13d
123.3672,202.8295,1.976353,633.35,-245.5876,-583.3883,21.84223,2.812469,-2.196523,92135e1d-a93c-4b3a-b5cb-ccc6f3d9f13d
124.37,202.7943,1.802331,634.2717,-245.6109,-584.4467,19.94904,0.738616,-0.9191051,92135e1d-a93c-4b3a-b5cb-ccc6f3d9f13d
125.3736,202.7816,1.95164,634.6842,-245.6194,-584.8315,21.61481,0.222045,-0.4110048,92135e1d-a93c-4b3a-b5cb-ccc6f3d9f13d
126.3741,202.7908,1.958947,635.4989,-246.028,-585.5401,21.72242,0.9496305,-0.814261,92135e1d-a93c-4b3a-b5cb-ccc6f3d9f13d
127.3748,202.8001,1.909571,636.0671,-246.35,-586.0408,21.19541,0.345827,-0.5678347,92135e1d-a93c-4b3a-b5cb-ccc6f3d9f13d
128.3777,203.051,2.153769,634.7672,-248.3673,-583.6729,23.85602,5.496546,1.296181,92135e1d-a93c-4b3a-b5cb-ccc6f3d9f13d
129.3811,203.5227,2.414678,632.0475,-252.0338,-579.0112,26.63013,10.0,2.710519,92135e1d-a93c-4b3a-b5cb-ccc6f3d9f13d
130.382,203.4833,2.691082,624.6455,-248.6353,-572.2783,29.32737,10.0,7.395268,92135e1d-a93c-4b3a-b5cb-ccc6f3d9f13d
131.3824,202.6707,3.004004,618.9658,-238.2424,-570.3569,32.43729,10.0,5.677442,92135e1d-a93c-4b3a-b5cb-ccc6f3d9f13d
132.3844,201.7549,3.279546,615.2179,-227.6492,-570.4649,35.1954,10.03074,3.740402,92135e1d-a93c-4b3a-b5cb-ccc6f3d9f13d
133.3867,200.8051,3.342402,612.1898,-217.0743,-571.2978,35.69283,10.00408,3.021105,92135e1d-a93c-4b3a-b5cb-ccc6f3d9f13d
134.3879,199.8601,3.659393,609.077,-206.4966,-571.684,38.87506,10.0,3.109135,92135e1d-a93c-4b3a-b5cb-ccc6f3d9f13d
135.3896,198.9252,4.006533,605.488,-195.8999,-571.3573,42.30614,10.0,3.582889,92135e1d-a93c-4b3a-b5cb-ccc6f3d9f13d
136.3919,197.9685,4.376675,602.3895,-185.2919,-571.3377,45.97008,10.0,3.091434,92135e1d-a93c-4b3a-b5cb-ccc6f3d9f13d
137.392,196.9984,4.614734,599.5535,-174.7079,-571.5022,48.23742,10.03623,2.835668,92135e1d-a93c-4b3a-b5cb-ccc6f3d9f13d
138.3935,196.0168,4.526969,596.6355,-164.1093,-571.6857,47.09112,10.34204,2.913548,92135e1d-a93c-4b3a-b5cb-ccc6f3d9f13d
139.3937,195.0282,4.38825,593.8258,-153.5243,-571.8347,45.43643,10.04603,2.80917,92135e1d-a93c-4b3a-b5cb-ccc6f3d9f13d
140.3943,194.0314,4.51926,591.3713,-142.9341,-571.9428,46.59695,10.3559,2.452959,92135e1d-a93c-4b3a-b5cb-ccc6f3d9f13d
141.3953,193.0282,4.701947,589.041,-132.3404,-571.9475,48.28471,10.04792,2.328108,92135e1d-a93c-4b3a-b5cb-ccc6f3d9f13d
142.3956,192.0196,4.634303,586.5794,-121.7537,-571.8438,47.39293,10.16904,2.46086,495b0fd0-4c63-47c8-a77b-1a1af31dbf12
143.3976,191.0344,4.538334,584.3271,-111.4881,-571.7262,46.23581,10.02258,2.247649,495b0fd0-4c63-47c8-a77b-1a1af31dbf12
144.3988,190.0152,4.894089,582.3167,-100.9013,-571.3525,49.67959,10.0,2.008044,495b0fd0-4c63-47c8-a77b-1a1af31dbf12
145.3993,188.9854,5.240562,580.6869,-90.31405,-571.1633,53.03883,10.21513,1.629061,495b0fd0-4c63-47c8-a77b-1a1af31dbf12
146.3998,187.9753,5.393069,578.1552,-79.86157,-570.0287,54.33963,10.0288,2.530454,495b0fd0-4c63-47c8-a77b-1a1af31dbf12
147.4009,186.9849,5.472854,574.7182,-69.57163,-567.8524,54.81326,10.00367,3.432996,495b0fd0-4c63-47c8-a77b-1a1af31dbf12
148.4017,185.9527,5.506269,573.0383,-59.15403,-567.3185,54.98552,10.00049,1.678652,495b0fd0-4c63-47c8-a77b-1a1af31dbf12
149.404,184.9582,5.542771,569.923,-49.02728,-565.1356,55.04824,10.00006,3.108101,495b0fd0-4c63-47c8-a77b-1a1af31dbf12
150.4053,183.9426,5.56391,567.9973,-38.8694,-563.9833,55.07102,10.00001,1.923253,495b0fd0-4c63-47c8-a77b-1a1af31dbf12
151.4065,182.9062,5.56824,567.6476,-28.64446,-564.2424,55.07932,10.0,0.3492665,495b0fd0-4c63-47c8-a77b-1a1af31dbf12
152.4084,181.8344,5.431087,566.5706,-18.05481,-563.738,53.62521,10.32057,1.074951,495b0fd0-4c63-47c8-a77b-1a1af31dbf12
153.4098,180.7586,5.397101,566.001,-7.460392,-563.4423,53.23696,10.32871,0.5687984,495b0fd0-4c63-47c8-a77b-1a1af31dbf12
154.4119,179.6803,5.499039,565.7526,3.142209,-563.1401,54.21562,10.0915,0.2478768,495b0fd0-4c63-47c8-a77b-1a1af31dbf12
155.4121,178.6033,5.554567,565.6525,13.7231,-562.8292,54.75138,10.0,0.1000226,495b0fd0-4c63-47c8-a77b-1a1af31dbf12
156.4138,177.5243,5.479868,565.6124,24.32027,-562.5019,54.01362,10.22369,0.04009218,495b0fd0-4c63-47c8-a77b-1a1af31dbf12
157.4142,176.4626,5.713917,566.2408,34.76382,-562.3539,56.37561,10.1259,-0.6281916,495b0fd0-4c63-47c8-a77b-1a1af31dbf12
158.416,175.4359,5.813993,566.3888,44.83828,-561.6885,57.37447,10.01679,-0.1477362,495b0fd0-4c63-47c8-a77b-1a1af31dbf12
159.4176,174.4112,5.892587,565.9199,54.82267,-560.2537,58.09955,10.04077,0.4682051,495b0fd0-4c63-47c8-a77b-1a1af31dbf12
160.4179,173.3874,5.730084,566.653,64.92717,-560.0707,56.57587,9.999999,-0.7328255,495b0fd0-4c63-47c8-a77b-1a1af31dbf12
161.4195,172.3919,5.830623,569.6111,75.0244,-561.6759,57.86527,10.0,-2.953433,495b0fd0-4c63-47c8-a77b-1a1af31dbf12
162.4208,171.3913,5.575099,570.1273,84.93622,-561.0375,55.38823,10.0,-0.5154567,e309eb34-b326-4635-bcc4-2cb2b133fbce
163.4212,170.3529,5.669703,572.4266,95.45728,-561.571,56.55194,10.0779,-2.298438,e309eb34-b326-4635-bcc4-2cb2b133fbce
164.4218,169.3083,5.4082,572.9508,105.8231,-560.498,54.00111,10.16671,-0.523943,e309eb34-b326-4635-bcc4-2cb2b133fbce
165.4238,168.267,5.500286,574.1389,116.2141,-559.5546,55.03139,10.01678,-1.185623,e309eb34-b326-4635-bcc4-2cb2b133fbce
166.4245,167.515,5.699492,581.4208,125.0722,-564.8655,57.74139,10.0,-7.27702,e309eb34-b326-4635-bcc4-2cb2b133fbce
167.4265,166.5428,5.684411,583.7765,135.1875,-564.9565,57.82241,10.0,-2.351108,e309eb34-b326-4635-bcc4-2cb2b133fbce
168.4268,165.5367,6.050483,586.7375,145.7267,-564.9778,61.84505,10.0,-2.959936,e309eb34-b326-4635-bcc4-2cb2b133fbce
169.4285,164.5244,6.082249,587.1373,155.7826,-562.6649,62.21096,10.18313,-0.3990977,e309eb34-b326-4635-bcc4-2cb2b133fbce
170.4298,163.5889,6.247173,591.1601,166.0267,-563.7084,64.32874,10.0,-4.017515,e309eb34-b326-4635-bcc4-2cb2b133fbce
171.4304,162.5785,6.413987,593.2671,176.5115,-562.5097,66.27499,10.01152,-2.105783,e309eb34-b326-4635-bcc4-2cb2b133fbce
172.4313,161.5991,6.358877,595.6575,186.8708,-561.7248,65.97267,10.00153,-2.388219,e309eb34-b326-4635-bcc4-2cb2b133fbce
173.432,160.6985,6.157465,599.6863,197.0764,-562.714,64.3231,9.999999,-4.026193,e309eb34-b326-4635-bcc4-2cb2b133fbce
174.4324,159.713,6.22148,601.9609,207.4848,-561.2943,65.2355,10.0,-2.273737,e309eb34-b326-4635-bcc4-2cb2b133fbce
175.4338,158.7269,6.607942,603.8203,217.6187,-558.9391,69.48457,10.0,-1.856774,e309eb34-b326-4635-bcc4-2cb2b133fbce
176.4346,157.7836,6.545505,607.3704,228.1533,-558.6156,69.2352,10.0,-3.547288,e309eb34-b326-4635-bcc4-2cb2b133fbce
177.4359,156.8415,6.136863,610.1691,238.59,-557.787,65.22926,10.0,-2.794897,e309eb34-b326-4635-bcc4-2cb2b133fbce
178.438,155.9903,5.782046,615.1024,249.0068,-559.0229,61.9681,10.17612,-4.922924,e309eb34-b326-4635-bcc4-2cb2b133fbce
179.4401,155.2315,5.588547,621.3458,259.0773,-561.5053,60.50903,10.0,-6.230698,e309eb34-b326-4635-bcc4-2cb2b133fbce
180.442,154.3145,5.263916,622.392,268.6259,-558.5261,57.10038,10.0,-1.04416,e309eb34-b326-4635-bcc4-2cb2b133fbce
181.4446,153.4318,5.299236,626.9496,279.2128,-558.3488,57.90313,9.613416,-4.545678,e309eb34-b326-4635-bcc4-2cb2b133fbce
182.446,152.8596,5.229821,630.0876,286.2321,-558.3752,57.43348,10.00801,-3.133753,a7078319-1747-4af2-8829-b26910d14d07
183.4477,152.1106,5.171498,634.3738,295.5309,-558.4103,57.18017,10.00106,-4.27859,a7078319-1747-4af2-8829-b26910d14d07
184.4494,151.266,4.946924,639.0771,306.0876,-558.2946,55.10964,10.0,-4.695287,a7078319-1747-4af2-8829-b26910d14d07
185.4518,150.4899,5.168884,644.3055,316.0789,-558.4391,58.04696,7.720313,-5.216229,a7078319-1747-4af2-8829-b26910d14d07
186.4527,149.7505,5.258367,645.3026,323.7141,-555.0919,59.14007,10.02003,-0.9961267,a7078319-1747-4af2-8829-b26910d14d07
187.455,149.0219,5.25941,649.5175,332.9056,-554.5286,59.53808,10.00266,-4.205271,a7078319-1747-4af2-8829-b26910d14d07
188.4552,148.3092,5.225435,655.3116,342.8279,-555.2841,59.68251,10.00035,-5.793211,a7078319-1747-4af2-8829-b26910d14d07
189.4561,147.6422,5.179638,661.6743,352.685,-556.6488,59.73511,9.03926,-6.356784,a7078319-1747-4af2-8829-b26910d14d07
190.4586,146.9968,5.134196,667.7266,362.2421,-557.7355,59.75426,10.00001,-6.037423,a7078319-1747-4af2-8829-b26910d14d07
191.4599,146.3208,5.085539,674.1791,372.3896,-558.8132,59.76123,10.0,-6.444136,a7078319-1747-4af2-8829-b26910d14d07
192.4606,145.6284,4.892087,680.7637,382.9306,-559.8509,58.05519,10.0,-6.579523,a7078319-1747-4af2-8829-b26910d14d07
193.4616,145.0138,4.756087,687.9572,393.1022,-561.6956,57.04154,10.01107,-7.186681,a7078319-1747-4af2-8829-b26910d14d07
194.4628,144.4013,4.683496,694.9343,403.1733,-563.1743,56.74257,10.00147,-6.9683,a7078319-1747-4af2-8829-b26910d14d07
195.4647,143.7918,4.5229,701.3415,413.0068,-564.1334,55.3062,10.0,-6.395431,a7078319-1747-4af2-8829-b26910d14d07
196.4661,143.3855,4.129673,710.296,422.5405,-568.6505,51.15166,9.999999,-8.941945,a7078319-1747-4af2-8829-b26910d14d07
197.4677,142.8015,3.823977,716.141,431.9996,-569.1689,47.76018,10.0,-5.835655,a7078319-1747-4af2-8829-b26910d14d07
198.4686,142.5971,3.975818,724.6716,439.1177,-574.2821,50.24534,10.08549,-8.523088,a7078319-1747-4af2-8829-b26910d14d07
199.4702,142.4234,4.117039,735.1934,447.1795,-581.166,52.78243,10.0,-10.50498,a7078319-1747-4af2-8829-b26910d14d07
200.4715,142.255,4.352712,745.8198,455.2359,-588.0504,56.60548,10.0,-10.61268,a7078319-1747-4af2-8829-b26910d14d07
201.4724,142.0912,4.58975,756.4697,463.2896,-594.9327,60.53343,10.0,-10.6396,a7078319-1747-4af2-8829-b26910d14d07
2.000831,308.6901,32.85363,2165.671,-1420.027,1137.254,1174.865,10.29972,-2.18628,f14e286e-a522-446b-8de3-9dad9d3c6efc
3.002273,309.0237,32.8943,2166.181,-1413.066,1145.247,1176.433,10.04026,-0.5097637,f14e286e-a522-446b-8de3-9dad9d3c6efc
4.002954,309.3573,32.91178,2166.21,-1406.115,1153.242,1177.004,10.00535,-0.02854501,f14e286e-a522-446b-8de3-9dad9d3c6efc
5.003846,309.6733,32.92012,2166.104,-1399.532,1160.815,1177.211,7.386653,0.1058626,f14e286e-a522-446b-8de3-9dad9d3c6efc
6.004086,309.8547,32.90858,2166.918,-1396.558,1165.828,1177.287,10.00009,-0.8137698,f14e286e-a522-446b-8de3-9dad9d3c6efc
7.005479,310.1499,32.89333,2167.86,-1391.377,1173.72,1177.314,10.00001,-0.9410715,f14e286e-a522-446b-8de3-9dad9d3c6efc
8.006201,310.4814,32.90547,2167.168,-1383.931,1181.212,1177.324,10.0,0.6916395,f14e286e-a522-446b-8de3-9dad9d3c6efc
9.006539,310.706,32.87754,2166.394,-1379.232,1186.577,1176.017,4.49095,0.7739078,f14e286e-a522-446b-8de3-9dad9d3c6efc
10.00666,311.0048,32.85262,2165.749,-1373.001,1193.735,1174.875,10.02165,0.6449443,f14e286e-a522-446b-8de3-9dad9d3c6efc
11.01056,311.3395,32.8429,2165.549,-1366.029,1201.756,1174.458,10.00287,0.198931,f14e286e-a522-446b-8de3-9dad9d3c6efc
12.01173,311.6733,32.83821,2165.546,-1359.074,1209.755,1174.307,10.00038,0.003657801,f14e286e-a522-446b-8de3-9dad9d3c6efc
13.01313,312.0071,32.83477,2165.646,-1352.119,1217.755,1174.253,10.00005,-0.1004462,f14e286e-a522-446b-8de3-9dad9d3c6efc
14.0135,312.3405,32.83122,2165.817,-1345.171,1225.748,1174.233,10.00001,-0.1708347,f14e286e-a522-446b-8de3-9dad9d3c6efc
15.0137,312.6737,32.82707,2166.047,-1338.223,1233.739,1174.225,10.0,-0.2296892,f14e286e-a522-446b-8de3-9dad9d3c6efc
16.01498,313.0071,32.82214,2166.332,-1331.269,1241.739,1174.223,10.0,-0.2843057,f14e286e-a522-446b-8de3-9dad9d3c6efc
17.0152,313.3401,32.81639,2166.668,-1324.321,1249.73,1174.223,10.0,-0.3368387,f14e286e-a522-446b-8de3-9dad9d3c6efc
18.01601,313.6732,32.80977,2167.058,-1317.37,1257.726,1174.223,10.0,-0.3888469,f14e286e-a522-446b-8de3-9dad9d3c6efc
19.01632,314.0058,32.83311,2168.251,-1310.422,1265.718,1175.612,10.22369,-1.192985,f14e286e-a522-446b-8de3-9dad9d3c6efc
20.01648,314.2819,32.79666,2167.935,-1304.654,1272.353,1174.282,10.02995,0.3156235,f14e286e-a522-446b-8de3-9dad9d3c6efc
21.01673,314.5986,32.75649,2169.402,-1299.064,1280.99,1173.798,10.00398,-1.466437,f14e286e-a522-446b-8de3-9dad9d3c6efc
22.02162,314.9249,32.77168,2168.182,-1290.802,1287.423,1173.621,10.00051,1.214029,fae4e28a-cce4-4d22-95e3-82d9c000e83f
23.02267,315.2571,32.76018,2168.74,-1283.812,1295.385,1173.557,10.00007,-0.5575221,fae4e28a-cce4-4d22-95e3-82d9c000e83f
24.02404,315.5891,32.748,2169.414,-1276.857,1303.385,1173.534,10.00001,-0.6729063,fae4e28a-cce4-4d22-95e3-82d9c000e83f
25.02523,315.9207,32.73528,2170.148,-1269.903,1311.384,1173.526,10.0,-0.7332532,fae4e28a-cce4-4d22-95e3-82d9c000e83f
26.02602,316.2518,32.72181,2170.936,-1262.952,1319.38,1173.523,10.0,-0.7874638,fae4e28a-cce4-4d22-95e3-82d9c000e83f
27.0275,316.5828,32.70754,2171.778,-1255.995,1327.381,1173.523,10.0,-0.8405558,fae4e28a-cce4-4d22-95e3-82d9c000e83f
28.02757,316.913,32.69244,2172.67,-1249.049,1335.371,1173.523,10.0,-0.8917841,fae4e28a-cce4-4d22-95e3-82d9c000e83f
